1223275966765029,ef3b3dd2a013,-82
1223276008094772,E7B2D23D89EC,-96
1223276013116752,F80332EDA645,-93
1223276018888992,ef3b3dd2a002,-90
1223276037416077,ef3b3dd2a012,-87
1223276074965664,ef3b3dd2a019,-82
1223276111423793,ef3b3dd2a018,-90
1223276150950307,E9BDCC7D8FE6,-86
1223276152757808,ef3b3dd2a005,-97
1223276161240777,ef3b3dd2e003,-92
1223276169124268,6859b8e6126b,-95
1223276222690419,F80332EDA645,-95
1223276224522242,ef3b3dd2a008,-94
1223276225740784,ef3b3dd2a002,-93
1223276240611150,ef3b3dd2a012,-86
1223276286431988,ef3b3dd2a019,-85
1223276314046157,ef3b3dd2a018,-98
1223276351748452,E9BDCC7D8FE6,-83
1223276378222413,ef3b3dd2a013,-84
1223276433727315,ef3b3dd2a002,-96
1223276546490399,ef3b3dd2e001,-99
1223276556823733,E9BDCC7D8FE6,-78
1223276586115820,ef3b3dd2a013,-87
1223276629486345,F80332EDA645,-96
1223276633358845,ef3b3dd2a008,-89
1223276635467856,ef3b3dd2a002,-94
1223276691543018,ef3b3dd2a019,-80
1223276758192503,ef3b3dd2e001,-98
1223276765379952,E9BDCC7D8FE6,-84
1223276788417038,ef3b3dd2a013,-84
1223276843451783,ef3b3dd2a008,-91
1223276845711575,ef3b3dd2a002,-92
1223276856019128,ef3b3dd2a012,-86
1223276892792308,ef3b3dd2a019,-76
1223276920436426,ef3b3dd2a014,-101
1223276929520437,ef3b3dd2a018,-90
1223276944569397,ef3b3dd2a016,-97
1223276963424972,ef3b3dd2e004,-106
1223276973753306,E9BDCC7D8FE6,-84
1223276987897370,ef3b3dd2e003,-96
1223276993875548,ef3b3dd2a013,-88
1223277046544355,F80332EDA645,-97
1223277101444413,ef3b3dd2a019,-81
1223277139078531,ef3b3dd2a018,-85
1223277151910095,ef3b3dd2a016,-96
1223277165982752,6859b8e6126b,-88
1223277171478742,ef3b3dd2e001,-99
1223277184280046,E9BDCC7D8FE6,-79
1223277200717287,ef3b3dd2a013,-80
1223277227586977,ef3b3dd2a011,-95
1223277308564173,ef3b3dd2a019,-86
1223277330069019,ef3b3dd2a014,-102
1223277345033708,ef3b3dd2a018,-89
1223277384780430,ef3b3dd2e001,-98
1223277391809598,ef3b3dd2a005,-95
1223277393085483,E9BDCC7D8FE6,-79
1223277422400017,ef3b3dd2e003,-94
1223277469585439,ef3b3dd2a012,-84
1223277513048204,ef3b3dd2a019,-86
1223277551694457,ef3b3dd2a018,-82
1223277593419357,E9BDCC7D8FE6,-82
1223277598935504,ef3b3dd2a009,-100
1223277605701077,ef3b3dd2a013,-94
1223277622939152,ef3b3dd2e003,-90
1223277667684469,6859b8e6126b,-91
1223277682420356,ef3b3dd2a012,-91
1223277717386609,ef3b3dd2a015,-100
1223277721332183,ef3b3dd2a019,-85
1223277729587183,ef3b3dd2a006,-100
1223277755058749,ef3b3dd2a018,-88
1223277793504429,E9BDCC7D8FE6,-76
1223277801574430,ef3b3dd2a009,-101
1223277806444222,ef3b3dd2a005,-93
1223277811411567,ef3b3dd2a013,-82
1223277868931208,ef3b3dd2a008,-91
1223277892710481,ef3b3dd2a012,-85
