label	set	time	source	image	video	prediction	AH	AT_CA	AT_CH	AT_I1	AT_I2	AT_M	AT_O1	AT_O2	AT_S	CN	DC	DF	DG	ES	GL	HA	SA	SN	SS	TMA	TS
SS	test	0	Xiaomi	video_data/walk/Xiaomi/SS/0000_00000.jpeg	../dados_indoor_location/Xiaomi/Vision/97082214722162_teste_final.3gp	GL	0.0004203811	1.1687865e-05	6.494345e-05	0.0001491093	2.9968407e-06	2.2179545e-05	7.923675e-05	8.903861e-06	5.055727e-05	5.5099326e-06	1.9716554e-05	4.3995275e-05	0.00028452236	0.025648592	0.9597949	0.00015569145	0.0011109568	0.0057558618	0.0004795618	0.005862857	2.799995e-05
SS	test	1	Xiaomi	video_data/walk/Xiaomi/SS/0001_00030.jpeg	../dados_indoor_location/Xiaomi/Vision/97082214722162_teste_final.3gp	SS	0.0037057453	0.00020067791	0.000990677	0.044376455	0.0022299653	0.0019395868	0.00023780693	2.5381578e-05	0.00092117494	2.047655e-05	0.2712814	0.035422057	0.02066584	0.063260294	0.0040989215	6.345199e-05	0.003066954	0.020747188	0.48744982	0.038448684	0.000847438
SS	test	2	Xiaomi	video_data/walk/Xiaomi/SS/0002_00060.jpeg	../dados_indoor_location/Xiaomi/Vision/97082214722162_teste_final.3gp	SS	0.00073967443	1.5632798e-09	5.687749e-06	4.858987e-07	1.7645659e-09	3.44267e-09	1.938859e-08	2.9275254e-08	2.609401e-06	7.733762e-11	1.1404041e-10	5.4627196e-07	3.1071212e-09	3.4923355e-07	0.0039083986	2.0948085e-07	1.346433e-07	0.0015626176	0.99377865	1.1341262e-07	5.045988e-07
SS	test	3	Xiaomi	video_data/walk/Xiaomi/SS/0003_00090.jpeg	../dados_indoor_location/Xiaomi/Vision/97082214722162_teste_final.3gp	SS	0.061993238	1.1183477e-05	0.004848491	0.0068747043	0.00016931239	0.00045185073	0.0010217166	1.7942031e-05	8.0274076e-05	1.6637283e-06	0.018368592	0.023536243	0.00019439626	0.0050211344	0.0061649843	0.0005208916	0.00012791516	0.016239055	0.8318036	0.022401432	0.000151386
SS	test	4	Xiaomi	video_data/walk/Xiaomi/SS/0004_00120.jpeg	../dados_indoor_location/Xiaomi/Vision/97082214722162_teste_final.3gp	ES	0.079903275	5.1199968e-05	0.0028567142	0.032019652	0.004192947	0.00033048724	0.0007987854	1.8287574e-05	0.00015450247	0.00083106343	0.002434413	0.006784039	0.0019920685	0.45560527	0.018810825	0.0020172484	0.00019442983	0.12526767	0.24974774	0.015513441	0.00047590566
SS	test	5	Xiaomi	video_data/walk/Xiaomi/SS/0005_00150.jpeg	../dados_indoor_location/Xiaomi/Vision/97082214722162_teste_final.3gp	DG	0.006975107	4.951043e-05	9.529077e-05	0.020700166	0.0014966724	0.00023954477	4.6081546e-05	6.656528e-06	0.00028284578	4.188668e-05	0.0074672643	0.032874748	0.54653984	0.25147793	0.0042459597	0.00050375663	0.0010384789	0.03634486	0.07797617	0.00943462	0.0021626716
SS	test	6	Xiaomi	video_data/walk/Xiaomi/SS/0006_00180.jpeg	../dados_indoor_location/Xiaomi/Vision/97082214722162_teste_final.3gp	DG	0.009512403	7.522318e-05	2.3292466e-06	0.0016178712	1.6989505e-05	2.7235277e-05	1.944043e-05	7.560108e-06	5.461446e-05	1.34144275e-05	0.0027379056	0.017430015	0.65671116	0.073974915	0.001026185	0.0006289092	0.00019768588	0.22227316	0.004739993	0.008859088	7.3956515e-05
SS	test	7	Xiaomi	video_data/walk/Xiaomi/SS/0007_00210.jpeg	../dados_indoor_location/Xiaomi/Vision/97082214722162_teste_final.3gp	DG	0.0058118952	1.617546e-05	1.6935214e-06	0.00031887024	3.0679896e-06	1.3270126e-05	1.54378e-06	5.874317e-07	5.328361e-06	2.3642528e-05	0.0001342895	0.0007135944	0.9115995	0.0034938345	5.5997148e-06	5.9365784e-06	0.00027863195	0.072413586	0.0049403654	7.372754e-05	0.00014470132
SS	test	8	Xiaomi	video_data/walk/Xiaomi/SS/0008_00240.jpeg	../dados_indoor_location/Xiaomi/Vision/97082214722162_teste_final.3gp	DG	0.061227325	8.235777e-05	3.224689e-06	0.0011161076	4.2076506e-05	6.42788e-05	9.167095e-07	7.0777082e-06	2.9403003e-05	1.7654722e-05	0.0024973305	0.010331088	0.43019894	0.0895203	0.0012981024	6.4427324e-05	0.00029178866	0.3246984	0.06538449	0.01297551	0.0001492007
SS	test	9	Xiaomi	video_data/walk/Xiaomi/SS/0009_00270.jpeg	../dados_indoor_location/Xiaomi/Vision/97082214722162_teste_final.3gp	SS	0.043037593	6.2695364e-08	3.1423446e-05	7.713797e-06	4.5537532e-10	2.3871874e-10	3.631767e-06	1.2661214e-05	1.3992744e-09	0.00016123125	0.0003665687	1.7195118e-06	4.8139114e-08	0.05054008	4.6094133e-06	7.039925e-05	2.9971562e-07	0.16241845	0.7424837	0.00075287354	0.00010689846
