label	set	time	source	image	video	prediction	AH	AT_CA	AT_CH	AT_I1	AT_I2	AT_M	AT_O1	AT_O2	AT_S	CN	DC	DF	DG	ES	GL	HA	SA	SN	SS	TMA	TS
SS	test	0	Pixel	video_data/walk/Pixel/SS/0000_00000.jpeg	../dados_indoor_location/Pixel/Vision/1228187371660504_teste_final.mp4	SS	0.0032895624	4.436192e-05	0.00043771008	0.0011370922	0.00030638883	0.0010500511	0.001201432	0.00587844	0.00035505684	0.00035538917	0.0025873166	0.00050955644	0.005523116	0.055840738	0.009781159	0.0008175814	0.0012764181	0.026209034	0.5352381	0.3381011	0.0100603495
SS	test	1	Pixel	video_data/walk/Pixel/SS/0001_00031.jpeg	../dados_indoor_location/Pixel/Vision/1228187371660504_teste_final.mp4	TMA	0.00031980392	2.7996916e-07	2.6409978e-05	0.00010817056	2.954104e-07	1.0508525e-06	1.507893e-06	9.3748815e-05	4.6314188e-05	0.00021953172	3.2731583e-05	1.5824578e-05	0.00019207118	0.1276616	0.00037690406	4.2893207e-06	0.00044932065	0.00055897585	0.002860301	0.8669804	5.0534305e-05
SS	test	2	Pixel	video_data/walk/Pixel/SS/0002_00061.jpeg	../dados_indoor_location/Pixel/Vision/1228187371660504_teste_final.mp4	TMA	0.006378705	7.3232906e-05	0.0006364696	0.0014547926	0.00050142355	0.00023419474	5.8836617e-05	0.0011814471	0.0008680478	0.0016487978	0.0073239068	0.004632165	0.045872066	0.16448085	0.00071390934	0.00074854965	0.010005401	0.0072525623	0.21657021	0.5172717	0.012092709
SS	test	3	Pixel	video_data/walk/Pixel/SS/0003_00091.jpeg	../dados_indoor_location/Pixel/Vision/1228187371660504_teste_final.mp4	ES	0.022270886	3.2969724e-06	0.0014063234	1.0010683e-05	1.1045714e-05	6.094945e-06	0.00077090214	4.1094558e-05	0.00012466952	0.0100386385	0.0056052953	0.0066863615	0.03233373	0.4670509	2.1779724e-05	0.0019850475	0.05122672	0.005530793	0.14190364	0.2344204	0.018552268
SS	test	4	Pixel	video_data/walk/Pixel/SS/0004_00121.jpeg	../dados_indoor_location/Pixel/Vision/1228187371660504_teste_final.mp4	SS	0.003447431	4.3886146e-05	0.00015415506	0.0019494466	0.0020058283	0.00030616007	0.00064738316	0.0017423017	0.0022073586	0.024791919	0.010118591	0.010164245	0.028833838	0.15108584	6.486652e-05	0.0030141002	0.00448177	0.013714463	0.42386985	0.30713856	0.0102180205
SS	test	5	Pixel	video_data/walk/Pixel/SS/0005_00151.jpeg	../dados_indoor_location/Pixel/Vision/1228187371660504_teste_final.mp4	SN	0.05476218	0.00010779544	0.00021687239	0.0007348705	0.00024638034	6.8956484e-05	4.8749967e-05	0.00041176585	0.0004116263	0.068014696	0.028064149	0.0008248628	0.03477987	0.23950472	0.0015468503	0.0015482671	0.015466212	0.27513227	0.08163293	0.19254449	0.0039315186
SS	test	6	Pixel	video_data/walk/Pixel/SS/0006_00181.jpeg	../dados_indoor_location/Pixel/Vision/1228187371660504_teste_final.mp4	SS	0.0017576658	7.740901e-07	8.6796485e-05	4.6833415e-07	4.774626e-08	8.352845e-07	3.7148777e-06	3.2084956e-06	3.4454652e-06	0.00012534313	6.42437e-05	0.0008572856	2.5641408e-05	7.666757e-05	0.00019875645	5.9715654e-05	5.737869e-06	0.0009152218	0.995252	0.0005495778	1.2743208e-05
SS	test	7	Pixel	video_data/walk/Pixel/SS/0007_00211.jpeg	../dados_indoor_location/Pixel/Vision/1228187371660504_teste_final.mp4	SS	0.011926962	3.533411e-05	0.004255576	3.450529e-05	8.630245e-05	4.98976e-05	0.00092471164	0.00023164245	1.4096953e-05	3.365513e-05	0.0013906164	0.0018098579	6.3897045e-05	0.0011373796	0.016341029	0.00023567543	0.0002955359	0.0041881353	0.9163958	0.04041443	0.00013497751
SS	test	8	Pixel	video_data/walk/Pixel/SS/0008_00241.jpeg	../dados_indoor_location/Pixel/Vision/1228187371660504_teste_final.mp4	TMA	0.16808341	3.1036398e-05	0.000115598064	0.0017788887	1.3719226e-05	1.4232323e-05	2.5785853e-06	0.000106082996	0.0005196399	0.0030326447	6.2584186e-05	0.00037949329	0.038167093	0.15108265	0.0012443227	5.6185614e-05	0.007294838	0.02061433	0.13984175	0.46693376	0.00062510086
SS	test	9	Pixel	video_data/walk/Pixel/SS/0009_00271.jpeg	../dados_indoor_location/Pixel/Vision/1228187371660504_teste_final.mp4	SS	4.3555654e-05	5.2126474e-08	4.849987e-06	1.4248772e-07	1.4699675e-07	4.4352724e-08	6.0617717e-06	3.9148324e-07	7.246331e-07	1.137259e-05	2.6790067e-08	2.2125837e-06	7.5472503e-06	0.00015091493	0.00046043046	4.6458052e-07	3.7469408e-07	0.00026487606	0.99793977	0.0011049972	1.0063047e-06
