label	set	time	source	image	video	prediction	AH	AT_CA	AT_CH	AT_I1	AT_I2	AT_M	AT_O1	AT_O2	AT_S	CN	DC	DF	DG	ES	GL	HA	SA	SN	SS	TMA	TS
AT_CH	test	2	Pixel	video_data/AT_CH/test_Pixel_0002_0061.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4	AT_CH	0.00392156862745098	0.00392156862745098	0.9411764705882353	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.0	0.0	0.00784313725490196	0.0	0.00392156862745098	0.011764705882352941	0.00392156862745098	0.0	0.00392156862745098	0.0	0.00392156862745098	0.00392156862745098	0.0
AT_CH	test	6	Pixel	video_data/AT_CH/test_Pixel_0006_0181.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4	AT_CH	0.00392156862745098	0.00392156862745098	0.9176470588235294	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098
AT_CH	test	8	Pixel	video_data/AT_CH/test_Pixel_0008_0241.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4	AT_CH	0.00392156862745098	0.00392156862745098	0.8431372549019608	0.00392156862745098	0.00784313725490196	0.00784313725490196	0.00784313725490196	0.00392156862745098	0.00392156862745098	0.00784313725490196	0.00392156862745098	0.023529411764705882	0.011764705882352941	0.00784313725490196	0.00392156862745098	0.0392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00784313725490196	0.011764705882352941
AT_CH	test	10	Pixel	video_data/AT_CH/test_Pixel_0010_0301.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4	AT_CH	0.0	0.00392156862745098	0.8862745098039215	0.011764705882352941	0.011764705882352941	0.00392156862745098	0.0	0.00784313725490196	0.00392156862745098	0.023529411764705882	0.00392156862745098	0.00392156862745098	0.01568627450980392	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00784313725490196	0.0	0.00392156862745098	0.0
AT_CH	test	13	Pixel	video_data/AT_CH/test_Pixel_0013_0391.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4	AT_CH	0.00784313725490196	0.00784313725490196	0.8156862745098039	0.00392156862745098	0.00392156862745098	0.00784313725490196	0.011764705882352941	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.06666666666666667	0.00392156862745098	0.00784313725490196	0.00392156862745098	0.00784313725490196	0.00784313725490196	0.00784313725490196	0.00392156862745098	0.00784313725490196	0.00784313725490196	0.00392156862745098
AT_CH	test	16	Pixel	video_data/AT_CH/test_Pixel_0016_0481.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4	AT_CH	0.00392156862745098	0.00784313725490196	0.7843137254901961	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.011764705882352941	0.00784313725490196	0.00392156862745098	0.0	0.12156862745098039	0.00392156862745098	0.00784313725490196	0.00784313725490196	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.011764705882352941	0.00392156862745098
AT_CH	test	17	Pixel	video_data/AT_CH/test_Pixel_0017_0511.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4	AT_CH	0.00392156862745098	0.00392156862745098	0.9254901960784314	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00784313725490196	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098
AT_CH	test	23	Pixel	video_data/AT_CH/test_Pixel_0023_0691.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4	AT_CH	0.0	0.0	0.9725490196078431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00392156862745098	0.0	0.0	0.0	0.00392156862745098	0.0	0.0	0.0	0.0	0.00392156862745098	0.0
AT_CH	test	31	Pixel	video_data/AT_CH/test_Pixel_0031_0931.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4	AT_CH	0.00784313725490196	0.00784313725490196	0.8666666666666667	0.00392156862745098	0.00784313725490196	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00784313725490196	0.00784313725490196	0.01568627450980392	0.00392156862745098	0.00392156862745098	0.00784313725490196	0.00392156862745098	0.00784313725490196	0.00784313725490196	0.00784313725490196	0.00784313725490196	0.00392156862745098	0.00784313725490196
AT_CH	test	36	Pixel	video_data/AT_CH/test_Pixel_0036_1081.jpeg	../dados_indoor_location/Pixel/Vision/1218268340520551_atrio_a_que_cheira.mp4	AT_CH	0.00392156862745098	0.00392156862745098	0.9490196078431372	0.00392156862745098	0.0	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.0	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098
