label	time	source	prediction	AH	AT_CA	AT_CH	AT_I1	AT_I2	AT_M	AT_O1	AT_O2	AT_S	CN	DC	DF	DG	ES	GL	HA	SA	SN	SS	TMA	TS
AH	112	Xiaomi	AH	0.6790678916666667	0.00502280533	0.00291683130918165	0.00250063951445	0.03250267733685	0.00045338364466665	0.002624427475	0.005255936815	0.0237513545392	0.007165616	0.010322960170000001	0.0297570235	0.0075814192	6.00761925e-05	6.411011e-08	0.002504391407	0.1005147111	7.8912765e-08	4.6263043e-08	3.1283775e-06	0.08799444175
AH	113	Xiaomi	AH	0.821967525	4.292905e-06	0.00504719363199225	4.3210635e-07	0.0050946979983715	1.80668085e-05	0.00010108851	0.000438615475	0.014859778274337699	0.0007130767	5.18167725e-05	0.00776566435	0.0054281392	1.8843408e-05	2.477591e-08	1.3536055e-06	0.07086733710000001	2.071337e-08	5.8878145e-09	2.465528e-06	0.06761957608500001
AH	114	Xiaomi	AH	0.8011291366666666	0.005008422131	0.00963057338960405	1.5468812e-06	0.023174865754341502	0.0012127994083333	0.0005848396	0.0061615557	0.0399498965082044	0.00383039125	0.00024838455	0.012045476999999999	0.0033160347500000003	0.00024705685	1.6034425e-07	8.4594165e-06	0.08483600035	6.685409e-07	2.3121377e-08	3.6763263e-06	0.008610094
AH	115	Xiaomi	AH	0.7237648416666667	0.00500031830922	0.0045833345292271505	8.648076e-09	0.0645067263031214	0.0033846356013333	0.0025330669250000003	0.01267644033	0.031160126953410198	5.4178967e-05	0.002512386541	0.0058642336	3.7072425e-05	2.13031e-05	1.967144e-08	4.1696575e-08	0.13885524544999997	0.0025003187004700002	4.0196895e-09	5.1828845e-07	0.00254511338
AH	116	Xiaomi	AH	0.768335675	1.0896103e-05	0.00506279085945	5.795761e-07	0.012007185900321399	0.0005546535757575499	0.000173682915	0.0025328213025	0.05685569408132095	0.03085269	0.00040731672	0.003277117	0.016205096999999998	0.0023527676	1.5967165e-06	2.089969e-05	0.08408538024999995	0.0017820018	8.1608165e-07	0.00022378494	0.0152566114
AH	117	Xiaomi	AH	0.79718198	0.0025003937353	0.0025002364408	4.926402e-07	0.020091958490999998	0.0025030481345	0.0050035724260000004	0.0037506721524499997	0.041171991446905	0.002533447895	0.002541540885	0.002569500575	4.31843275e-06	9.9435225e-05	1.765616e-08	6.2473605e-06	0.10500048660929999	7.591543e-06	8.1464635e-08	1.505286e-05	0.0125179641865
AH	118	Xiaomi	AH	0.7541616016666666	0.000416667289642	0.018442983418342003	0.015394736863118678	0.015000319003675	0.0006798992156435	0.007500009106559	0.00500062324725	0.0619298820038885	1.5873308e-10	0.0026327064372684	9.790255e-07	0.010000000018007297	3.337765e-07	2.08769515e-08	4.9486915e-07	0.027500003810833	0.00250006697235	4.1793125e-08	0.0001325307951684	0.07870616592331565
AH	119	Xiaomi	AH	0.7127912	0.00250102811975	0.0052097205006833	0.00500101462935	0.027613657485000002	0.010023856075	2.2486631e-06	0.0050286716875	0.05729423661241665	0.001651623	0.0075041057504999994	0.025086111375	0.0100084499525	0.000125426175	1.0485091e-07	1.61796635e-05	0.11009194702	1.7585651e-05	5.77271e-07	3.1333375e-05	0.02000100729235
AH	123	Xiaomi	AH	0.6849867000000001	0.005000000032002522	0.005000000307905785	0.00250000063371385	0.04000000051674485	7.575783174342e-05	0.005000000015661682	0.00250000567544325	0.037424242509060596	7.396091e-09	1.485788e-11	0.0150000045144015	8.887047e-13	6.453314e-08	3.6174615e-08	1.33622715e-09	0.195000017381353	3.115579e-10	1.45989275e-08	4.7282665e-08	0.0075131084215
AH	124	Xiaomi	AH	0.7253147666666666	0.0079166678034541	0.0054166717239271505	5.1341385e-09	0.077578138090914	0.00041668869553765	0.005416668714767901	0.002500156052565	0.0624218758545479	0.00250035351595	1.55656965e-08	0.00375056266925	7.022237e-12	0.0016785186886666501	2.4241697e-06	1.19021885e-07	0.097500271236985	4.171679e-08	1.311122e-06	2.60739625e-07	0.00758450173
AH	125	Xiaomi	AH	0.7389347666666667	0.007505226667999999	0.00041870165626665	0.0050007049646000005	0.045003950295	0.0029174550923666497	6.2988905e-06	0.0025048721155	0.0450003295693	0.00067066635	4.35866675e-05	0.00144167208	0.00397651475	0.0004722295	7.9868125e-06	9.7631455e-06	0.132554985275	0.0029376019	4.6034955e-06	0.0030771065	0.007510983996499999
AT_CA	470	Xiaomi	AT_CA	0.00013457796	0.775512185	6.4349435e-08	0.002509472802	0.0075004726857	0.0050021161645000005	0.040031983425	0.00172601825	4.0770465e-06	0.0975446223275	7.209398e-07	0.03500118820035	1.3668441e-09	0.0050026422538	3.23266e-07	0.007500005486812999	1.3156826e-05	0.022516131552999998	2.5253865e-09	1.3282481e-07	2.5303393e-08
AT_CA	471	Xiaomi	AT_CA	0.0018065128	0.8328791200000001	4.7200875e-08	2.5630293e-06	0.0050026067375	2.1492153e-05	0.0350064651885	0.01025974045	0.0050007574089000004	0.042504325744500006	1.41525065e-07	0.03500057877155	3.580525e-07	0.0025011342339	1.02520915e-06	2.562573e-09	0.0025058899855	0.0275070325815	2.1460035e-09	2.37526495e-07	7.536376e-09
AT_CA	472	Xiaomi	AT_CA	0.0025007483154	0.8798452	8.5687865e-08	0.012509882565	0.0025006166074500002	0.0025003648564	0.05500001696831	0.012627911785000001	0.0025053293275	0.0075023026754999994	5.991169e-08	0.0050044154505	5.4060025e-10	0.010000244356585	1.0350765e-07	0.00500003591828	0.0025021259557	4.8643035e-07	1.4133314e-10	5.9405955e-08	3.29295525e-08
AT_CA	473	Xiaomi	AT_CA	5.0943655e-08	0.74304938	1.94328585e-05	0.0025393412375	0.017527951066	0.00260605583	0.080000043449603	0.025054225750000002	0.0090621679	0.0425155997515	6.8730305e-06	0.02005518179	1.27631475e-10	0.00250029027248	7.842155e-08	0.0025048275935	0.002543508753	0.050007101092	2.8187485e-07	7.36325775e-06	1.848785e-07
AT_CA	474	Xiaomi	AT_CA	2.644547e-05	0.769835135	1.4676517e-08	0.00250008763185	0.012500373939885	1.2496979e-06	0.042500266270975	0.02008461542	1.1496306e-05	0.062500335042215	8.2718975e-08	0.035001068780400005	1.3411711e-08	2.0833175e-06	6.628397e-09	4.414344e-09	2.61306175e-05	0.055010506169	4.799397e-10	1.07367135e-07	5.9307195e-09
AT_CA	475	Xiaomi	AT_CA	9.590759e-05	0.71721325	1.8600459e-09	0.00500222093	0.0200000031364533	0.00250148434115	0.040000176984685	0.022668341	0.0075003004719	0.0775038166885	1.275396e-06	0.0275003117818	7.0194455e-09	0.0025022204026	1.53019725e-07	3.09653215e-09	0.0050034209347	0.0725070498605	1.5651697e-08	7.4001105e-09	1.0280112e-08
