label	time	source	prediction	AH	AT_CA	AT_CH	AT_I1	AT_I2	AT_M	AT_O1	AT_O2	AT_S	CN	DC	DF	DG	ES	GL	HA	SA	SN	SS	TMA	TS
AH	112	Xiaomi	AH	0.6786912101162091	0.013688560296972808	0.014132129128741186	0.014634461825270355	0.018018100861694572	0.01353331714172781	0.014293588963173173	0.013200255175076527	0.018635290558305463	0.01565850518804438	0.014119232566340177	0.021120815233000398	0.017208079569132943	0.014075124638622183	0.012586055788317766	0.012998811368208687	0.030535946879793413	0.015701204894134534	0.012350660662432813	0.017692438638043154	0.017126210506758506
AH	113	Xiaomi	AH	0.6175447039410853	0.015441017797687848	0.015676053155196885	0.018180809416622673	0.02125843834977351	0.015276065151885081	0.01564232272327896	0.01585635888211701	0.02934748907756124	0.017489039877489534	0.016280078794757874	0.02502369617925932	0.01899177355245492	0.0163566380800356	0.014607366600867016	0.014622831829183674	0.03879949651619897	0.017620385364689965	0.014348475168803072	0.020627250899640317	0.02100970864141137
AH	114	Xiaomi	AH	0.5833483900063321	0.017931697199041696	0.01871792340769702	0.018071950482092255	0.028047057379655183	0.01721990690049228	0.017083185415153863	0.017363481886612138	0.034357927915427244	0.019564805773127473	0.017718834968930296	0.02631350225093971	0.019262773008554984	0.017811443734892598	0.015871149534947396	0.01642260415429776	0.0370683093332678	0.019874241413675584	0.015570586487554558	0.022361485829958037	0.020018742917350122
AH	115	Xiaomi	AH	0.5682016365855468	0.021046964976238966	0.02101307345719113	0.019292305561813498	0.04470903516077388	0.017098096663842634	0.018195811226723077	0.01822596526761817	0.036056724426057944	0.019086674870474173	0.016840947596494134	0.026082391405320978	0.018520548962460782	0.0180791268237211	0.016175324584762674	0.016226702037838114	0.031077287142296742	0.019649429593867725	0.015868669492068332	0.022836156740336105	0.01571712742455311
AH	116	Xiaomi	AH	0.36537203391309436	0.025859060158743827	0.025296744957553862	0.02525892445945604	0.04043114646759405	0.023753196903551654	0.02329500153523704	0.024166959940770363	0.08076227298899871	0.057827959562005565	0.023609814076641766	0.035784968318451044	0.024781446470069808	0.02549375812116676	0.02215243809434656	0.02224171640451338	0.050797202662833475	0.028400811799531057	0.021712213676872406	0.030528888294761507	0.022473441193807037
AH	117	Xiaomi	AH	0.6856718329272511	0.012743157076789137	0.013339722460373083	0.014550194887314155	0.016991760810704016	0.0134098158940624	0.012514958422485943	0.012662700121442005	0.022831263805515638	0.014079019307480742	0.013452256376386256	0.01964750931171017	0.01481215302927779	0.01350099315212619	0.012093285877006053	0.012490557616832909	0.037713911263728764	0.014581974331149586	0.011866237019115954	0.017078351244398743	0.013968345064849591
AH	118	Xiaomi	AH	0.568833515929306	0.017253808610008574	0.022091669624681683	0.019379218173259126	0.027462336420910775	0.018936908501340218	0.017475616956347022	0.017110570188861963	0.0509389842378898	0.019485043359009153	0.018800587966842162	0.022774596671959982	0.021394309298777135	0.018135437143052918	0.01623226587096635	0.01629605298564055	0.026342299974156724	0.019747916798470707	0.015948151492967275	0.024959676934701823	0.02040103286085029
AH	119	Xiaomi	AH	0.6539135250472567	0.014153633664944335	0.01653134730857876	0.016863541773272074	0.020550130043590423	0.01553416469367703	0.013923600691789894	0.014074517399853945	0.036809148997805005	0.016058711850902144	0.015466377141919984	0.01863868347535055	0.016996364151927925	0.014970571019004177	0.013378696145557421	0.013860438593661751	0.021903971992813073	0.016867947684767928	0.013129944237104889	0.02046292768489776	0.015911756401324233
AH	123	Xiaomi	AH	0.5785461402916445	0.01693960343851497	0.018739731581553017	0.019525271396904013	0.029978926897826334	0.016908224067405508	0.01660665455341483	0.016229346744086375	0.06555532929687526	0.017791271903493867	0.016026779270753817	0.021756842743427287	0.01698196738823028	0.01712187891866422	0.01533134487197989	0.01538975639138368	0.030290806103870523	0.018645160483016582	0.015044956817289245	0.021689485512411264	0.014900521327254631
AH	124	Xiaomi	AH	0.5464387168682892	0.019385639507433307	0.021868770026690642	0.021337537363587743	0.05244551448593824	0.018842538390776348	0.01767533979580907	0.01770230679888629	0.03765397701174451	0.019542451572642422	0.017457435967553656	0.02580618486118999	0.018553624010467364	0.01875481122510842	0.01678274704031472	0.016810391679534593	0.03419773610657293	0.02115584655560777	0.016458329190553147	0.023736547982089597	0.01739355355921013
